"state","placefp","cbsa10","stab","placenm","cbsaname10","pop10","afact"
"State code","Place code","CBSA (2010)","State abbreviation","Place name","2010 CBSA name","Population (2010)","placefp to cbsa10 allocation factor"
"19","04960","19780","IA","Bayard city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",471,1 
"19","05050","36820","IA","Beacon city, IA","Oskaloosa, IA Micropolitan Statistical Area",494,1 
"19","05095","99999","IA","Beaconsfield city, IA","99999",15,1 
"19","05140","47940","IA","Beaman city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",191,1 
"19","05185","14340","IA","Beaver city, IA","Boone, IA Micropolitan Statistical Area",48,1 
"19","05200","15460","IA","Beaverdale CDP, IA","Burlington, IA-IL Micropolitan Statistical Area",952,1 
"19","05365","99999","IA","Bedford city, IA","99999",1440,1 
"19","05590","16300","IA","Belle Plaine city, IA","Cedar Rapids, IA Metropolitan Statistical Area",2534,1 
"19","05635","99999","IA","Bellevue city, IA","99999",2191,1 
"19","05680","99999","IA","Belmond city, IA","99999",2376,1 
"19","05770","99999","IA","Bennett city, IA","99999",405,1 
"19","05870","36540","IA","Bentley CDP, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",118,1 
"19","05905","99999","IA","Benton city, IA","99999",41,1 
"19","06040","14340","IA","Berkley city, IA","Boone, IA Micropolitan Statistical Area",32,1 
"19","06085","20220","IA","Bernard city, IA","Dubuque, IA Metropolitan Statistical Area",112,1 
"19","06175","16300","IA","Bertram city, IA","Cedar Rapids, IA Metropolitan Statistical Area",294,1 
"19","06355","19340","IA","Bettendorf city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",33217,1 
"19","06490","19780","IA","Bevington city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",63,1 
"19","06625","99999","IA","Birmingham city, IA","99999",448,1 
"19","06760","99999","IA","Blairsburg city, IA","99999",215,1 
"19","06805","16300","IA","Blairstown city, IA","Cedar Rapids, IA Metropolitan Statistical Area",692,1 
"19","06850","36900","IA","Blakesburg city, IA","Ottumwa, IA Micropolitan Statistical Area",296,1 
"19","06895","99999","IA","Blanchard city, IA","99999",38,1 
"19","06940","99999","IA","Blencoe city, IA","99999",224,1 
"19","06985","99999","IA","Blockton city, IA","99999",192,1 
"19","07030","99999","IA","Bloomfield city, IA","99999",2640,1 
"19","07075","19340","IA","Blue Grass city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",1436,0.989 
"19","07075","34700","IA","Blue Grass city, IA","Muscatine, IA Micropolitan Statistical Area",16,0.011 
"19","07210","99999","IA","Bode city, IA","99999",302,1 
"19","07255","32380","IA","Bolan CDP, IA","Mason City, IA Micropolitan Statistical Area",33,1 
"19","07345","99999","IA","Bonaparte city, IA","99999",433,1 
"19","07390","19780","IA","Bondurant city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",3860,1 
"19","07480","14340","IA","Boone city, IA","Boone, IA Micropolitan Statistical Area",12661,1 
"19","07660","19780","IA","Bouton city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",129,1 
"19","07750","14340","IA","Boxholm city, IA","Boone, IA Micropolitan Statistical Area",195,1 
"19","07840","99999","IA","Boyden city, IA","99999",707,1 
"19","07930","99999","IA","Braddyville city, IA","99999",159,1 
"19","08020","99999","IA","Bradford CDP, IA","99999",99,1 
"19","08065","99999","IA","Bradgate city, IA","99999",86,1 
"19","08155","99999","IA","Brandon city, IA","99999",309,1 
"19","08200","99999","IA","Brayton city, IA","99999",128,1 
"19","08290","99999","IA","Breda city, IA","99999",483,1 
"19","08425","99999","IA","Bridgewater city, IA","99999",182,1 
"19","08470","26980","IA","Brighton city, IA","Iowa City, IA Metropolitan Statistical Area",652,1 
"19","08560","99999","IA","Bristow city, IA","99999",160,1 
"19","08605","99999","IA","Britt city, IA","99999",2069,1 
"19","08650","43580","IA","Bronson city, IA","Sioux City, IA-NE-SD Metropolitan Statistical Area",322,1 
"19","08695","99999","IA","Brooklyn city, IA","99999",1468,1 
"19","08875","99999","IA","Brunsville city, IA","99999",151,1 
"19","09100","99999","IA","Buckeye city, IA","99999",108,1 
"19","09145","99999","IA","Buck Grove city, IA","99999",43,1 
"19","09235","19340","IA","Buffalo city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",1270,1 
"19","09280","99999","IA","Buffalo Center city, IA","99999",905,1 
"19","09415","32380","IA","Burchinal CDP, IA","Mason City, IA Micropolitan Statistical Area",40,1 
"19","09550","15460","IA","Burlington city, IA","Burlington, IA-IL Micropolitan Statistical Area",25663,1 
"19","09640","99999","IA","Burr Oak CDP, IA","99999",166,1 
"19","09685","99999","IA","Burt city, IA","99999",533,1 
"19","09730","37800","IA","Bussey city, IA","Pella, IA Micropolitan Statistical Area",422,1 
"19","09820","17540","IA","Calamus city, IA","Clinton, IA Micropolitan Statistical Area",439,1 
"19","09910","36540","IA","California Junction CDP, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",85,1 
"19","09955","22700","IA","Callender city, IA","Fort Dodge, IA Micropolitan Statistical Area",376,1 
"19","10045","99999","IA","Calmar city, IA","99999",978,1 
"19","10090","99999","IA","Calumet city, IA","99999",170,1 
"19","10135","17540","IA","Camanche city, IA","Clinton, IA Micropolitan Statistical Area",4448,1 
"19","10225","11180","IA","Cambridge city, IA","Ames, IA Metropolitan Statistical Area",827,1 
"19","10450","99999","IA","Cantril city, IA","99999",222,1 
"19","10585","99999","IA","Carbon city, IA","99999",34,1 
"19","10765","19780","IA","Carlisle city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",3876,1 
"19","11035","99999","IA","Carpenter city, IA","99999",109,1 
"19","11080","99999","IA","Carroll city, IA","99999",10103,1 
"19","11170","36540","IA","Carson city, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",812,1 
"19","11215","36540","IA","Carter Lake city, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",3785,1 
"19","11305","16300","IA","Cascade city, IA","Cedar Rapids, IA Metropolitan Statistical Area",392,0.182 
"19","11305","20220","IA","Cascade city, IA","Dubuque, IA Metropolitan Statistical Area",1767,0.818 
"19","11395","19780","IA","Casey city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",416,0.977 
"19","11395","99999","IA","Casey city, IA","99999",10,0.023 
"19","11485","99999","IA","Castalia city, IA","99999",173,1 
"19","11530","99999","IA","Castana city, IA","99999",147,1 
"19","11755","47940","IA","Cedar Falls city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",39260,1 
"19","12000","16300","IA","Cedar Rapids city, IA","Cedar Rapids, IA Metropolitan Statistical Area",126326,1 
"19","12225","16300","IA","Center Junction city, IA","Cedar Rapids, IA Metropolitan Statistical Area",111,1 
"19","12270","16300","IA","Center Point city, IA","Cedar Rapids, IA Metropolitan Statistical Area",2421,1 
"19","12315","99999","IA","Centerville city, IA","99999",5528,1 
"19","12495","16300","IA","Central City city, IA","Cedar Rapids, IA Metropolitan Statistical Area",1257,1 
"19","12630","20220","IA","Centralia city, IA","Dubuque, IA Metropolitan Statistical Area",134,1 
"19","12675","99999","IA","Chapin CDP, IA","99999",87,1 
"19","12720","99999","IA","Chariton city, IA","99999",4321,1 
"19","12765","99999","IA","Charles City city, IA","99999",7652,1 
"19","12855","17540","IA","Charlotte city, IA","Clinton, IA Micropolitan Statistical Area",394,1 
"19","12900","99999","IA","Charter Oak city, IA","99999",502,1 
"19","12945","99999","IA","Chatsworth city, IA","99999",79,1 
"19","12990","99999","IA","Chelsea city, IA","99999",267,1 
"19","13080","99999","IA","Cherokee city, IA","99999",5253,1 
"19","13125","99999","IA","Chester city, IA","99999",127,1 
"19","13215","36900","IA","Chillicothe city, IA","Ottumwa, IA Micropolitan Statistical Area",97,1 
"19","13350","99999","IA","Churdan city, IA","99999",386,1 
"19","13395","99999","IA","Cincinnati city, IA","99999",357,1 
"19","13485","22700","IA","Clare city, IA","Fort Dodge, IA Micropolitan Statistical Area",146,1 
"19","13530","99999","IA","Clarence city, IA","99999",974,1 
"19","13575","99999","IA","Clarinda city, IA","99999",5572,1 
"19","13620","99999","IA","Clarion city, IA","99999",2850,1 
"19","13755","99999","IA","Clarksville city, IA","99999",1439,1 
"19","13845","99999","IA","Clayton city, IA","99999",43,1 
"19","13980","99999","IA","Clearfield city, IA","99999",363,1 
"19","14025","32380","IA","Clear Lake city, IA","Mason City, IA Micropolitan Statistical Area",7777,1 
"19","14115","99999","IA","Cleghorn city, IA","99999",240,1 
"19","14160","32260","IA","Clemons city, IA","Marshalltown, IA Micropolitan Statistical Area",148,1 
"19","14250","99999","IA","Clermont city, IA","99999",632,1 
"19","14385","43580","IA","Climbing Hill CDP, IA","Sioux City, IA-NE-SD Metropolitan Statistical Area",97,1 
"19","14430","17540","IA","Clinton city, IA","Clinton, IA Micropolitan Statistical Area",26885,1 
"19","14475","99999","IA","Clio city, IA","99999",80,1 
"19","14520","19780","IA","Clive city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",15447,1 
"19","14655","99999","IA","Clutier city, IA","99999",213,1 
"19","14835","22700","IA","Coalville CDP, IA","Fort Dodge, IA Micropolitan Statistical Area",610,1 
"19","14880","99999","IA","Coburg city, IA","99999",42,1 
"19","14925","16300","IA","Coggon city, IA","Cedar Rapids, IA Metropolitan Statistical Area",658,1 
"19","14970","99999","IA","Coin city, IA","99999",193,1 
"19","15015","99999","IA","Colesburg city, IA","99999",404,1 
"19","15060","35500","IA","Colfax city, IA","Newton, IA Micropolitan Statistical Area",2093,1 
"19","15105","99999","IA","College Springs city, IA","99999",214,1 
"19","15195","11180","IA","Collins city, IA","Ames, IA Metropolitan Statistical Area",495,1 
"19","15240","11180","IA","Colo city, IA","Ames, IA Metropolitan Statistical Area",876,1 
"19","15375","34700","IA","Columbus City city, IA","Muscatine, IA Micropolitan Statistical Area",391,1 
"19","15420","34700","IA","Columbus Junction city, IA","Muscatine, IA Micropolitan Statistical Area",1899,1 
"19","15465","99999","IA","Colwell city, IA","99999",73,1 
"19","15645","34700","IA","Conesville city, IA","Muscatine, IA Micropolitan Statistical Area",432,1 
"19","15825","47940","IA","Conrad city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",1108,1 
"19","15870","99999","IA","Conroy CDP, IA","99999",259,1 
"19","15960","99999","IA","Conway city, IA","99999",41,1 
"19","16050","99999","IA","Coon Rapids city, IA","99999",1305,1 
"19","16140","26980","IA","Coppock city, IA","Iowa City, IA Metropolitan Statistical Area",13,0.277 
"19","16140","99999","IA","Coppock city, IA","99999",34,0.723 
"19","16230","26980","IA","Coralville city, IA","Iowa City, IA Metropolitan Statistical Area",18907,1 
"19","16320","99999","IA","Corley CDP, IA","99999",26,1 
"19","16500","99999","IA","Corning city, IA","99999",1635,1 
"19","16545","43580","IA","Correctionville city, IA","Sioux City, IA-NE-SD Metropolitan Statistical Area",821,1 
"19","16590","99999","IA","Corwith city, IA","99999",309,1 
"19","16635","99999","IA","Corydon city, IA","99999",1585,1 
"19","16725","34700","IA","Cotter city, IA","Muscatine, IA Micropolitan Statistical Area",48,1 
"19","16815","99999","IA","Coulter city, IA","99999",281,1 
"19","16860","36540","IA","Council Bluffs city, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",62230,1 
"19","16950","99999","IA","Craig city, IA","99999",89,1 
"19","17130","26980","IA","Crawfordsville city, IA","Iowa City, IA Metropolitan Statistical Area",264,1 
"19","17175","36540","IA","Crescent city, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",617,1 
"19","17220","99999","IA","Cresco city, IA","99999",3868,1 
"19","17265","99999","IA","Creston city, IA","99999",7834,1 
"19","17490","99999","IA","Cromwell city, IA","99999",107,1 
"19","17670","99999","IA","Crystal Lake city, IA","99999",250,1 
"19","17760","99999","IA","Cumberland city, IA","99999",262,1 
"19","17850","19780","IA","Cumming city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",351,1 
"19","17895","99999","IA","Curlew city, IA","99999",58,1 
"19","17940","43580","IA","Cushing city, IA","Sioux City, IA-NE-SD Metropolitan Statistical Area",220,1 
"19","17985","99999","IA","Cylinder city, IA","99999",88,1 
"19","18075","99999","IA","Dakota City city, IA","99999",843,1 
"19","18255","19780","IA","Dallas Center city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",1623,1 
"19","18345","99999","IA","Dana city, IA","99999",71,1 
"19","18390","43580","IA","Danbury city, IA","Sioux City, IA-NE-SD Metropolitan Statistical Area",348,1 
"19","18435","15460","IA","Danville city, IA","Burlington, IA-IL Micropolitan Statistical Area",934,1 
"19","19000","19340","IA","Davenport city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",99685,1 
"19","19090","99999","IA","Davis City city, IA","99999",204,1 
"19","19135","19780","IA","Dawson city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",131,1 
"19","19180","22700","IA","Dayton city, IA","Fort Dodge, IA Micropolitan Statistical Area",837,1 
"19","19360","99999","IA","Decatur City city, IA","99999",197,1 
"19","19405","99999","IA","Decorah city, IA","99999",8127,1 
"19","19450","99999","IA","Dedham city, IA","99999",266,1 
"19","19495","99999","IA","Deep River city, IA","99999",279,1 
"19","19585","99999","IA","Defiance city, IA","99999",284,1 
"19","19630","99999","IA","Delaware city, IA","99999",159,1 
"19","19675","99999","IA","Delhi city, IA","99999",460,1 
"19","19720","17540","IA","Delmar city, IA","Clinton, IA Micropolitan Statistical Area",525,1 
"19","19765","99999","IA","Deloit city, IA","99999",264,1 
"19","19810","99999","IA","Delphos city, IA","99999",25,1 
"19","19855","99999","IA","Delta city, IA","99999",328,1 
"19","19945","99999","IA","Denison city, IA","99999",8298,1 
"19","19990","22800","IA","Denmark CDP, IA","Fort Madison-Keokuk, IA-MO Micropolitan Statistical Area",423,1 
"19","20035","47940","IA","Denver city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",1780,1 
"19","20125","99999","IA","Derby city, IA","99999",115,1 
"19","21000","19780","IA","Des Moines city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",203433,1 
"19","21045","19780","IA","De Soto city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",1050,1 
"19","21180","17540","IA","De Witt city, IA","Clinton, IA Micropolitan Statistical Area",5322,1 
"19","21225","19780","IA","Dexter city, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",611,1 
"19","21270","99999","IA","Diagonal city, IA","99999",330,1 
"19","21320","19780","IA","Diamondhead Lake CDP, IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area",366,1 
"19","21360","43980","IA","Dickens city, IA","Spencer, IA Micropolitan Statistical Area",185,1 
"19","21405","47940","IA","Dike city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",1209,1 
"19","21540","19340","IA","Dixon city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",247,1 
"19","21675","99999","IA","Dolliver city, IA","99999",66,1 
"19","21720","19340","IA","Donahue city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",346,1 
"19","21810","22800","IA","Donnellson city, IA","Fort Madison-Keokuk, IA-MO Micropolitan Statistical Area",912,1 
"19","21900","99999","IA","Doon city, IA","99999",577,1 
"19","22035","99999","IA","Douds CDP, IA","99999",152,1 
"19","22080","32380","IA","Dougherty city, IA","Mason City, IA Micropolitan Statistical Area",58,1 
"19","22215","99999","IA","Dow City city, IA","99999",510,1 
"19","22305","99999","IA","Dows city, IA","99999",538,1 
"19","22350","99999","IA","Drakesville city, IA","99999",184,1 
"19","22395","20220","IA","Dubuque city, IA","Dubuque, IA Metropolitan Statistical Area",57637,1 
"19","22620","99999","IA","Dumont city, IA","99999",637,1 
"19","22710","99999","IA","Duncan CDP, IA","99999",131,1 
"19","22755","22700","IA","Duncombe city, IA","Fort Dodge, IA Micropolitan Statistical Area",410,1 
"19","22800","99999","IA","Dundee city, IA","99999",174,1 
"19","22845","47940","IA","Dunkerton city, IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area",852,1 
"19","22890","36540","IA","Dunlap city, IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",1042,1 
"19","22935","20220","IA","Durango city, IA","Dubuque, IA Metropolitan Statistical Area",22,1 
"19","22980","19340","IA","Durant city, IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",92,0.05 
